시도,시군구,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,노출도_점수_기여,기후위험도_점수_기여,지자체대응역량_점수_기여,인위적확산_점수_기여,배분갭,축A_위험요인유형,축B_배분적정성
강원특별자치도,화천군,-0.743323116972547,-0.005053267360323179,0.6810846637574529,0.1483241892241752,0.020258117162189497,-0.18583077924313676,-0.0012633168400807946,0.17027116593936323,0.0370810473060438,-5.313743766635083,인위적확산-우세형,부족
강원특별자치도,횡성군,0.6736452775054061,0.15062206911882423,0.5633750711185576,-0.5812257019212002,0.20160417895539695,0.16841131937635154,0.037655517279706056,0.1408437677796394,-0.14530642548030004,-4.594157185957332,노출도-우세형,부족
경기도,가평군,0.4098172781553999,0.16970942756497923,-0.26872830067438314,-0.4452965167039844,-0.033624527914497084,0.10245431953884998,0.042427356891244807,-0.06718207516859578,-0.1113241291759961,4.253224300312087,노출도-우세형,과다
경기도,고양시,-1.2116033437988107,-0.3078879269310119,0.6810846637574529,-0.7360292816258279,-0.3936089721495493,-0.3029008359497027,-0.07697198173275298,0.17027116593936323,-0.18400732040645698,-4.2976234760374545,복합형,부족
경기도,과천시,-0.7057467688265958,0.11639360721129988,0.4910336298558482,-0.4051677973307148,-0.12587183227254065,-0.17643669220664895,0.02909840180282497,0.12275840746396205,-0.1012919493326787,-3.1077720254973586,복합형,적정
경기도,광명시,-1.2481838125971374,0.11639360721129988,0.6810846637574529,0.24346016755727762,-0.05181134351777672,-0.31204595314928435,0.02909840180282497,0.17027116593936323,0.060865041889319405,-5.136799904171592,인위적확산-우세형,부족
경기도,광주시,-0.9139241579043725,0.18473543263641332,-0.6373806266980279,-0.39304142567782935,-0.4399026944109541,-0.22848103947609313,0.04618385815910333,-0.15934515667450697,-0.09826035641945734,8.919893075752428,인위적확산-우세형,과다
경기도,구리시,-0.8650328889387978,0.11639360721129988,0.6810846637574529,0.6215104112093637,0.1384889483098297,-0.21625822223469945,0.02909840180282497,0.17027116593936323,0.15537760280234092,-5.604022335784243,인위적확산-우세형,부족
경기도,군포시,-1.2134496237879102,0.13545335894361152,0.6810846637574529,0.357006545538582,-0.00997626388706594,-0.30336240594697755,0.03386333973590288,0.17027116593936323,0.0892516363846455,-5.239512766269968,인위적확산-우세형,부족
경기도,김포시,-1.3411470854608496,-0.6989366404523403,0.6810846637574529,-0.893189063131151,-0.5630470313217221,-0.3352867713652124,-0.17473416011308507,0.17027116593936323,-0.22329726578278775,-3.8816216861617634,복합형,적정
경기도,남양주시,-0.5870644444627596,0.11639360721129988,-0.534433756091025,-0.11358645900399593,-0.2796727630866201,-0.1467661111156899,0.02909840180282497,-0.13360843902275624,-0.028396614750998982,7.502887354223181,복합형,과다
경기도,동두천시,-0.6958059127298255,0.06584795851115807,-0.5326334568441621,-0.24064629286668038,-0.35080942598237747,-0.17395147818245638,0.016461989627789518,-0.13315836421104052,-0.060161573216670094,7.661975349453877,복합형,과다
경기도,부천시,-1.3017229908862216,-0.8427603395935579,0.6810846637574529,0.65753784151843,-0.2014652063009741,-0.3254307477215554,-0.21069008489838947,0.17027116593936323,0.1643844603796075,-4.769371977507487,인위적확산-우세형,부족
경기도,성남시,-1.2247685346188655,0.12537529771711617,-0.630097031494001,0.8723575405325676,-0.21428318196579568,-0.30619213365471637,0.03134382442927904,-0.15752425787350025,0.2180893851331419,8.290630601212897,인위적확산-우세형,과다
경기도,수원시,-1.0553666842122837,0.13545335894361152,0.33620700702499623,0.20422726417194934,-0.09486976351793168,-0.26384167105307094,0.03386333973590288,0.08405175175624906,0.051056816042987334,-1.6654994274369699,인위적확산-우세형,적정
경기도,시흥시,-1.2637366654430284,-0.8427603395935579,0.6810846637574529,1.256275232312607,-0.04228427724163158,-0.3159341663607571,-0.21069008489838947,0.17027116593936323,0.31406880807815174,-5.160190614868493,인위적확산-우세형,부족
경기도,안산시,-0.8270088427764267,-0.35365349032497323,0.6810846637574529,0.14087938466726213,-0.08967457116917123,-0.20675221069410668,-0.08841337258124331,0.17027116593936323,0.03521984616681553,-5.043838673675877,인위적확산-우세형,부족
경기도,안성시,-0.9376441609737336,0.16126021174085936,-0.4280448713081671,-0.7776494624474876,-0.4955195707471322,-0.2344110402434334,0.04031505293521484,-0.10701121782704177,-0.1944123656118719,6.980373674887082,복합형,과다
경기도,양주시,-0.5936572364666989,0.06584795851115807,-0.30935311311116215,0.16702899319711417,-0.1675333494673972,-0.14841430911667472,0.016461989627789518,-0.07733827827779054,0.04175724829927854,4.989516883159927,인위적확산-우세형,과다
경기도,양평군,-0.15749183518531665,0.18473543263641332,-0.3269603616562761,-0.821435248813597,-0.2802880032546941,-0.03937295879632916,0.04618385815910333,-0.08174009041406903,-0.20535881220339924,5.446599237361544,노출도-우세형,과다
경기도,여주시,-1.0159674269073795,0.16126021174085936,-0.21415274923798733,-0.275620614340604,-0.3361201446862779,-0.2539918567268449,0.04031505293521484,-0.05353818730949683,-0.068905153585151,4.466636242681942,인위적확산-우세형,과다
경기도,연천군,-1.2428310750955027,0.11151461881536116,-0.5265594342300359,-0.08524736870967663,-0.4357808148049635,-0.3107077687738757,0.02787865470384029,-0.13163985855750898,-0.021311842177419157,7.738792132426626,인위적확산-우세형,과다
경기도,오산시,-0.9524095889901009,0.13545335894361152,0.6810846637574529,0.18943604893054164,0.01339112066037631,-0.23810239724752522,0.03386333973590288,0.17027116593936323,0.04735901223263541,-5.296884019481572,인위적확산-우세형,부족
경기도,용인시,-0.9537259145299517,0.15663035651533902,-0.4598341439377267,-0.04888905573156697,-0.3264546894209766,-0.23843147863248793,0.039157589128834755,-0.11495853598443168,-0.012222263932891742,6.884198825373054,인위적확산-우세형,과다
경기도,의왕시,-1.0971998446114732,0.13545335894361152,-0.4787026931332457,0.2903857620852904,-0.28751585417895426,-0.2742999611528683,0.03386333973590288,-0.11967567328331143,0.0725964405213226,6.966151082141235,인위적확산-우세형,과다
경기도,의정부시,-1.0073579783523354,0.06584795851115807,0.6810846637574529,1.1063367400011355,0.21147784597935274,-0.25183949458808386,0.016461989627789518,0.17027116593936323,0.27658418500028387,-5.783223586199427,인위적확산-우세형,부족
경기도,이천시,-1.2321508921172575,0.16126021174085936,-0.44836065532998887,-0.8153195917783739,-0.5836427318711902,-0.30803772302931437,0.04031505293521484,-0.11209016383249722,-0.20382989794459347,7.3937679798599,복합형,과다
경기도,파주시,-1.2555709941597324,-0.11401341713123765,-0.5585003054744163,-0.45669575833352155,-0.596195118774727,-0.3138927485399331,-0.028503354282809413,-0.13962507636860408,-0.11417393958338039,8.432411939172825,인위적확산-우세형,과다
경기도,평택시,-1.2021087181574541,0.13545335894361152,-0.4681269694868076,-0.4610783806081473,-0.4989651773271993,-0.30052717953936353,0.03386333973590288,-0.1170317423717019,-0.11526959515203683,7.387109744610247,인위적확산-우세형,과다
경기도,포천시,-0.29003728385744854,0.06584795851115807,-0.4035281147762902,-0.25960707494240953,-0.22183112876624755,-0.07250932096436213,0.016461989627789518,-0.10088202869407255,-0.06490176873560238,6.057518690963448,복합형,과다
경기도,하남시,-1.174167172144492,0.11639360721129988,-0.5731215360541627,0.4179078115495612,-0.3032468223594484,-0.293541793036123,0.02909840180282497,-0.14328038401354068,0.1044769528873903,7.944886042528157,인위적확산-우세형,과다
경기도,화성시,-1.1055855422797989,0.13545335894361152,-0.22561051473136642,-0.4550330787944558,-0.41269394421550243,-0.2763963855699497,0.03386333973590288,-0.056402628682841606,-0.11375826969861395,4.767991639293083,인위적확산-우세형,과다
경상남도,거제시,1.7095024309569988,1.4494244445275462,-0.3408131064755424,0.5136001691386421,0.8329284845369113,0.4273756077392497,0.36235611113188654,-0.0852032766188856,0.12840004228466054,2.85039260527185,노출도-우세형,적정
경상남도,거창군,1.3044269977486815,-0.22501747237434647,-0.08621734248242181,-0.5115409199059354,0.12041281574649447,0.3261067494371704,-0.05625436809358662,-0.021554335620605453,-0.12788522997648386,2.0698433331958768,노출도-우세형,적정
경상남도,고성군,2.0163527870773374,0.5895055524771564,-0.19983202280986778,0.9741922042335857,0.8450546302445529,0.5040881967693344,0.1473763881192891,-0.049958005702466945,0.24354805105839641,1.4203768314941687,노출도-우세형,적정
경상남도,김해시,0.33430144209069784,0.4739323017936372,-0.4169761253815818,0.9602894445981222,0.33788676577521887,0.08357536052267446,0.1184830754484093,-0.10424403134539545,0.24007236114953054,4.820289207602444,인위적확산-우세형,과다
경상남도,남해군,1.62483326688342,1.3348550779129482,-0.19872009786190079,0.838737308049752,0.8999263887460548,0.406208316720855,0.33371376947823705,-0.049680024465475196,0.209684327012438,1.2719542059601512,노출도-우세형,적정
경상남도,밀양시,1.2108292512829446,0.4787382152508286,-0.45123856101515053,0.6663769423607772,0.4761764619698499,0.30270731282073615,0.11968455381270715,-0.11280964025378763,0.1665942355901943,4.814760219582336,노출도-우세형,과다
경상남도,사천시,1.6781880850817448,0.5661923084556811,-0.34896822001097866,0.6810256704263766,0.644109460988206,0.4195470212704362,0.14154807711392028,-0.08724205500274466,0.17025641760659416,3.391020122565979,노출도-우세형,과다
경상남도,산청군,1.1970719113535526,0.21070924165431595,-0.13622012600225622,1.1489711561472784,0.6051330457882227,0.29926797783838816,0.05267731041357899,-0.034055031500564055,0.2872427890368196,1.3797287196360495,복합형,적정
경상남도,양산시,0.23878462891142638,0.521900561862283,-0.3434601430883562,0.10050472927478933,0.1294324442400356,0.059696157227856594,0.13047514046557074,-0.08586503577208905,0.025126182318697333,4.600969397352675,복합형,과다
경상남도,의령군,2.1158744768345916,0.410760128688918,-0.2803507042860957,0.536684415646499,0.6957420792209782,0.5289686192086479,0.1026900321722295,-0.07008767607152393,0.13417110391162476,2.584310109269457,노출도-우세형,적정
경상남도,진주시,1.6238329697604807,0.5661923084556811,-0.3763818635149831,0.566933517827385,0.5951442331321409,0.4059582424401202,0.14154807711392028,-0.09409546587874577,0.14173337945684625,3.784594874699918,노출도-우세형,과다
경상남도,창녕군,1.7178535149325294,0.4787382152508286,-0.5936100383702744,0.5888305516796474,0.5479530608731827,0.42946337873313234,0.11968455381270715,-0.1484025095925686,0.14720763791991184,3.124108721632716,노출도-우세형,과다
경상남도,창원시,0.8790833175282224,0.6236319451775546,-0.6579616998676705,0.5398327421922023,0.3461465762575773,0.2197708293820556,0.15590798629438865,-0.16449042496691763,0.13495818554805059,4.263794309311708,복합형,과다
경상남도,통영시,2.4064971785357234,0.5895055524771564,-0.345246686511581,0.703239282508051,0.8384988317523375,0.6016242946339309,0.1473763881192891,-0.08631167162789526,0.17580982062701275,2.877415316144692,노출도-우세형,적정
경상남도,하동군,1.0075307445033803,0.6390954023934913,-0.5675342858017501,0.8177821810662577,0.47421851054034475,0.2518826861258451,0.15977385059837282,-0.14188357145043753,0.20444554526656442,3.0428292839755464,복합형,적정
경상남도,함안군,0.8968716206505465,0.410760128688918,-0.32272708781222154,0.3170831946302774,0.32549696403938005,0.22421790516263662,0.1026900321722295,-0.08068177195305538,0.07927079865756935,3.911103086465059,노출도-우세형,과다
경상남도,함양군,0.7941456524875318,0.07655275409030908,0.1609985987208706,-0.08221598695490971,0.23737025458595043,0.19853641312188294,0.01913818852257727,0.04024964968021765,-0.020553996738727428,-0.6918759340923524,노출도-우세형,적정
경상남도,합천군,2.0809384960234514,0.4517931536490207,-0.3751155061055665,0.6785769111030832,0.7090482636674972,0.5202346240058628,0.11294828841225517,-0.09377887652639162,0.1696442277757708,0.560086575913032,노출도-우세형,적정
경상북도,경산시,0.474074195163025,-0.16972599077761327,0.1236509271327552,-0.14454606337825862,0.0708632670349771,0.11851854879075625,-0.04243149769440332,0.0309127317831888,-0.036136515844564655,0.15286945903640525,노출도-우세형,적정
경상북도,경주시,0.8920401315995354,-0.4969962777609552,-0.25319108899515336,0.30132395444560084,0.11079417982225692,0.22301003289988386,-0.1242490694402388,-0.06329777224878834,0.07533098861140021,3.7602947764754466,노출도-우세형,과다
경상북도,고령군,1.525274583216543,0.4517931536490207,0.4306656732786667,0.44459561022154487,0.7130822550914439,0.38131864580413577,0.11294828841225517,0.10766641831966668,0.11114890255538622,-4.513897429000284,노출도-우세형,부족
경상북도,구미시,0.6005111262380658,0.3871799846213257,-0.41094265685217435,-0.32661243574605936,0.06253400456528944,0.15012778155951645,0.09679499615533142,-0.10273566421304359,-0.08165310893651484,5.436260311595198,노출도-우세형,과다
경상북도,김천시,-0.11970508491592773,-1.0129386068618607,0.5454914114860394,-0.5489114783129598,-0.2840159396511772,-0.02992627122898193,-0.25323465171546516,0.13637285287150985,-0.13722786957823996,-3.224897702774788,복합형,적정
경상북도,문경시,0.4109934265669404,-0.19261747579281452,0.43436904357871686,-0.9250115682548629,-0.06806664347550503,0.1027483566417351,-0.04815436894820363,0.10859226089467922,-0.23125289206371571,-2.636670157495366,노출도-우세형,적정
경상북도,봉화군,2.2538348080996893,-0.8719161496084972,-1.3324988429936544,0.03789891394927188,0.021829682361702466,0.5634587020249223,-0.2179790374021243,-0.3331247107484136,0.00947472848731797,1.9847787532902377,노출도-우세형,적정
경상북도,상주시,0.15690167145104408,0.12173589799954919,0.5309764326849954,-0.5976408374308009,0.052993291176196944,0.03922541786276102,0.030433974499887297,0.13274410817124885,-0.14941020935770022,-3.9086811243636426,노출도-우세형,적정
경상북도,성주군,0.7008883708587419,0.3871799846213257,-0.9996793761095378,-0.10045641768260938,-0.0030168595780199078,0.17522209271468547,0.09679499615533142,-0.24991984402738446,-0.025114104420652344,-4.627375372186428,노출도-우세형,부족
경상북도,안동시,2.14423273897609,-0.376592551952327,-0.05815160511485157,-0.2027023480887126,0.3766965584550497,0.5360581847440224,-0.09414813798808175,-0.014537901278712892,-0.05067558702217815,1.1991102134703162,노출도-우세형,적정
경상북도,영덕군,1.7949253678621468,-0.6606082995745198,-0.015852510625623373,0.45334147674446923,0.3929515086016182,0.4487313419655367,-0.16515207489362996,-0.003963127656405843,0.11333536918611731,0.7320782936592307,노출도-우세형,적정
경상북도,영양군,1.8998159715790484,-0.6606082995745198,0.5377400766420891,-0.11410067619529764,0.41571176811282995,0.4749539928947621,-0.16515207489362996,0.13443501916052228,-0.02852516904882441,-4.866153437293412,노출도-우세형,부족
경상북도,영주시,0.9519352847705509,-0.7696110422786463,0.5372132546497335,-0.839040023860222,-0.029875631679645992,0.23798382119263772,-0.19240276056966157,0.13430331366243337,-0.2097600059650555,-3.7669406157874574,노출도-우세형,적정
경상북도,영천시,1.1939951985480592,-0.32915510851392676,-2.0668243864333715,0.09804887245240655,-0.2759838559867081,0.2984987996370148,-0.08228877712848169,-0.5167060966083429,0.024512218113101638,3.0810026098645977,노출도-우세형,과다
경상북도,예천군,0.4013719379192148,-0.19261747579281452,-1.2510268053166071,-0.7821759500428657,-0.45611207330826814,0.1003429844798037,-0.04815436894820363,-0.3127567013291518,-0.19554398751071642,2.312213406343022,노출도-우세형,적정
경상북도,울릉군,-0.4729937009186569,-1.2190414713906736,0.09807830925646448,0.6628416526733361,-0.23277880259488246,-0.11824842522966422,-0.3047603678476684,0.02451957731411612,0.16571041316833401,-5.050338425495674,인위적확산-우세형,부족
경상북도,울진군,2.770366476945037,-0.7457989771099857,0.2487362584822407,0.5160170588619115,0.6973302042948007,0.6925916192362592,-0.18644974427749642,0.06218406462056018,0.12900426471547788,-2.721970386413248,노출도-우세형,적정
경상북도,의성군,1.757176587320017,-0.2397320770130701,0.3929970888895104,0.19579521613260167,0.5265592038322647,0.43929414683000423,-0.05993301925326752,0.0982492722223776,0.04894880403315042,-3.678019687006296,노출도-우세형,적정
경상북도,청도군,1.2707284962694094,0.4787382152508286,-2.0861783923147144,0.004477082923006452,-0.08305864946786749,0.31768212406735236,0.11968455381270715,-0.5215445980786786,0.001119270730751613,2.807803493639608,노출도-우세형,적정
경상북도,청송군,1.5460325566007265,-0.7144696556483144,0.5420831626784146,0.24883068268048333,0.4056191865778274,0.3865081391501816,-0.1786174139120786,0.13552079066960365,0.06220767067012083,-4.884352376340011,노출도-우세형,부족
경상북도,칠곡군,0.7754911843136792,0.3871799846213257,-2.045331195904865,0.6277104097499976,-0.06373740430496555,0.1938727960784198,0.09679499615533142,-0.5113327989762162,0.1569276024374994,2.340903847300787,복합형,적정
경상북도,포항시,0.6554820715777777,-0.1622545783141686,0.4941068814040294,0.498599733404755,0.37148352701809834,0.16387051789444443,-0.04056364457854215,0.12352672035100735,0.12464993335118875,-4.325781722045506,복합형,부족
광주광역시,광산구,-0.19327518337994312,0.6662781698047232,-0.23172431630697632,-0.2666452706696695,-0.006341650137966425,-0.04831879584498578,0.1665695424511808,-0.05793107907674408,-0.06666131766741737,3.814132753760532,복합형,과다
광주광역시,남구,-0.6277114759053827,0.6662781698047232,0.36767397569767524,0.32694742678867333,0.18329702409642232,-0.15692786897634567,0.1665695424511808,0.09191849392441881,0.08173685669716833,-2.6548129111882317,인위적확산-우세형,적정
광주광역시,동구,0.3251693180923803,0.6662781698047232,0.6810846637574529,0.43186819554516126,0.5261000867999295,0.08129232952309508,0.1665695424511808,0.17027116593936323,0.10796704888629031,-6.555679408436301,복합형,부족
광주광역시,북구,-0.2426681552992321,0.6662781698047232,0.6810846637574529,-0.7850909117506241,0.07990094162808005,-0.06066703882480803,0.1665695424511808,0.17027116593936323,-0.19627272793765602,-5.460177937637007,노출도-우세형,부족
광주광역시,서구,-1.0990616589149094,0.6662781698047232,-0.4215129875014925,-0.5250505623770749,-0.3448367597471884,-0.27476541472872734,0.1665695424511808,-0.10537824687537313,-0.13126264059426873,6.543595144255627,인위적확산-우세형,과다
대구광역시,남구,0.35861078434958144,-0.16972599077761327,0.6810846637574529,0.0787486665587217,0.23717953097203573,0.08965269608739536,-0.04243149769440332,0.17027116593936323,0.019687166639680426,-5.846325978967705,복합형,부족
대구광역시,달서구,0.0031473691582494683,-0.16972599077761327,-0.3848377930838402,0.31828381010618084,-0.05828315114925579,0.0007868422895623671,-0.04243149769440332,-0.09620944827096005,0.07957095252654521,5.476302755666666,복합형,과다
대구광역시,달성군,1.013702188692508,-0.16972599077761327,-0.4357820005166178,0.6588356460664073,0.26675746086617097,0.253425547173127,-0.04243149769440332,-0.10894550012915445,0.16470891151660183,5.182575902272909,복합형,과다
대구광역시,동구,1.543421616367251,-0.16972599077761327,0.6810846637574529,-0.3669983078987531,0.4219454953620844,0.38585540409181274,-0.04243149769440332,0.17027116593936323,-0.09174957697468827,-6.299960612590752,노출도-우세형,부족
대구광역시,북구,1.2227773979655465,-0.16972599077761327,-0.43079876237387466,-0.45709286446826886,0.04128994508644743,0.30569434949138663,-0.04243149769440332,-0.10769969059346866,-0.11427321611706721,5.6936796752505785,노출도-우세형,과다
대구광역시,서구,-1.1832891199914786,-0.16972599077761327,-0.589343796977933,2.036413507805813,0.02351365001469702,-0.29582227999786964,-0.04243149769440332,-0.14733594924448326,0.5091033769514532,7.303993699414284,인위적확산-우세형,과다
대구광역시,수성구,0.12247619180426951,-0.16972599077761327,-0.29437115046399204,0.5645244292666162,0.05572586995732012,0.030619047951067378,-0.04243149769440332,-0.07359278761599801,0.14113110731665404,4.302102421679991,복합형,과다
대전광역시,대덕구,-1.1762831521045856,0.41988214197450696,-0.2600668271156889,0.0037634101123864747,-0.25317610678334523,-0.2940707880261464,0.10497053549362674,-0.06501670677892223,0.0009408525280966187,4.710681828910365,인위적확산-우세형,과다
대전광역시,동구,-0.8618578633352173,0.41988214197450696,0.034227978655653524,-0.34928306096379674,-0.1892577009172134,-0.21546446583380433,0.10497053549362674,0.008556994663913381,-0.08732076524094919,1.6527632286837086,인위적확산-우세형,적정
대전광역시,서구,-0.8121430586154448,0.41988214197450696,-0.19519487596832172,-0.6855409886470621,-0.3182491953140804,-0.2030357646538612,0.10497053549362674,-0.04879871899208043,-0.17138524716176554,4.236403282486842,복합형,과다
대전광역시,유성구,-0.5995722680154375,0.41988214197450696,-0.11430344125282593,-0.08325018160950375,-0.09431093722581506,-0.14989306700385938,0.10497053549362674,-0.028575860313206483,-0.020812545402375936,2.875218632300218,인위적확산-우세형,적정
대전광역시,중구,-0.7455520086278398,0.41988214197450696,0.6810846637574529,-1.1063105501660928,-0.18772393826549316,-0.18638800215695994,0.10497053549362674,0.17027116593936323,-0.2765776375415232,-4.8031093333639605,복합형,부족
부산광역시,강서구,-0.4326594821529759,0.4739323017936372,-0.20167291497537376,0.772185721979525,0.1529464066612031,-0.10816487053824397,0.1184830754484093,-0.05041822874384344,0.19304643049488124,3.132536493228148,인위적확산-우세형,과다
부산광역시,금정구,1.568829678382177,0.521900561862283,-0.2898995732917116,1.035941662763993,0.7091930824291852,0.3922074195955442,0.13047514046557074,-0.0724748933229279,0.25898541569099826,2.644177703653189,노출도-우세형,적정
부산광역시,기장군,1.077224864559484,0.521900561862283,-0.3153768308158394,1.3456449642592163,0.6573483899662861,0.269306216139871,0.13047514046557074,-0.07884420770395985,0.3364112410648041,3.0231879995522597,복합형,적정
부산광역시,남구,0.22382097768817266,0.16239453820871297,-0.3488578058750906,0.2906467110262963,0.08200110526202282,0.055955244422043166,0.04059863455217824,-0.08721445146877264,0.07266167775657408,4.767093220920622,복합형,과다
부산광역시,동구,-0.10567666931771978,0.16239453820871297,-0.19062910027115013,1.0401645867564477,0.22656333884407273,-0.026419167329429945,0.04059863455217824,-0.04765727506778753,0.26004114668911193,2.8451183811889713,인위적확산-우세형,적정
부산광역시,동래구,0.3367851603227798,0.16239453820871297,-0.18531767901115845,0.14255178991317494,0.11410345235837731,0.08419629008069494,0.04059863455217824,-0.04632941975278961,0.035637947478293734,3.063138484705865,복합형,과다
부산광역시,부산진구,0.025623695360558207,0.16239453820871297,-0.2541749312641534,-0.19558363867711748,-0.06543508409299993,0.006405923840139552,0.04059863455217824,-0.06354373281603835,-0.04889590966927937,4.19375377725692,복합형,과다
부산광역시,북구,0.8813390267898811,0.16239453820871297,-0.06886804351649126,0.39746172666727425,0.3430818120373442,0.22033475669747027,0.04059863455217824,-0.017217010879122814,0.09936543166681856,1.3594732010272423,복합형,적정
부산광역시,사상구,0.17909034547839162,0.16239453820871297,-0.14413866153836302,0.06878172102271908,0.06653198579286514,0.044772586369597904,0.04059863455217824,-0.036034665384590756,0.01719543025567977,2.776892064178141,복합형,적정
부산광역시,사하구,-0.25393160196664,0.16239453820871297,-0.29597115933517903,-0.05409667083406539,-0.11040122348179286,-0.06348290049166,0.04059863455217824,-0.07399278983379476,-0.013524167708516348,4.717596484087461,복합형,과다
부산광역시,서구,-0.07853662834475915,0.16239453820871297,-0.2512988840538268,-0.5294707145962958,-0.17422792219654218,-0.019634157086189787,0.04059863455217824,-0.0628247210134567,-0.13236767864907395,4.437209431682616,복합형,과다
부산광역시,수영구,-0.4557440394997872,0.16239453820871297,0.022461120413064528,1.7227958870917268,0.3629768765534293,-0.1139360098749468,0.04059863455217824,0.005615280103266132,0.4306989717729317,0.4001356944669272,인위적확산-우세형,적정
부산광역시,연제구,-0.5937733528395055,0.16239453820871297,0.20749826526664905,-0.6714419486668262,-0.22383062450774238,-0.14844333820987637,0.04059863455217824,0.05187456631666226,-0.16786048716670654,0.03984697173601148,복합형,적정
부산광역시,영도구,0.7420218802311013,0.16239453820871297,-0.4363843515144494,-0.5215749369252555,-0.013385717499972647,0.18550547005777532,0.04059863455217824,-0.10909608787861234,-0.13039373423131387,5.866581045483346,노출도-우세형,과다
부산광역시,중구,-1.3050732033420573,0.16239453820871297,0.6810846637574529,-0.7355706982584883,-0.29929117490859486,-0.32626830083551434,0.04059863455217824,0.17027116593936323,-0.18389267456462208,-4.529191121825347,인위적확산-우세형,부족
부산광역시,해운대구,2.144504616677106,0.16239453820871297,-0.04231388233891025,1.068395619972985,0.8332452231299734,0.5361261541692764,0.04059863455217824,-0.010578470584727563,0.26709890499324623,-0.11153339784064809,노출도-우세형,적정
